,drone_id,estimated_profit,estimated_time,price,query_id
0,0,6.798468346485677,579.846834648567,74.78315181134238,6
1,2,6.688635272093947,568.8635272093937,73.57498799303333,4
2,1,5.765496856195384,476.54968561953746,63.420465418149135,1
